title,image_url,price,link
BIG MESH POLO SWEATER,https://www.stussy.com/cdn/shop/products/117178_LIME_1_a27fa89c-8b43-4f24-b6e1-51448e5523a8.jpg?v=1683139308&width=480,$140.00,https://www.stussy.com//collections/all/products/117178-big-mesh-polo-sweater-lime
BIG MESH POLO SWEATER,https://www.stussy.com/cdn/shop/products/117178_BLAC_1_de0b397d-73a6-46ec-bc6d-ebd7a37a2681.jpg?v=1683139309&width=480,$140.00,https://www.stussy.com//collections/all/products/117178-big-mesh-polo-sweater-black
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_BLAC_1.jpg?v=1691537446&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-black
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_NAVY_1_10448acb-798a-4bf9-b780-f21e261523de.jpg?v=1683139129&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-navy
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_COBA_1_8b781cb9-1947-44db-b634-fbcc7cb20176.jpg?v=1691537450&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-cobalt
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113129_BLUE_1.jpg?v=1683032751&width=480,$70.00,https://www.stussy.com//collections/all/products/113129-stock-water-short-blue
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_AQUA_1_4bbcb18e-6b7d-48b3-9d63-9fc57b06b329.jpg?v=1683139369&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-aqua
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_CLGR_1.jpg?v=1691537448&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-classic-green
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113129_LIME_1.jpg?v=1683032753&width=480,$70.00,https://www.stussy.com//collections/all/products/113129-stock-water-short-lime
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_TANG_1_b941a367-bf04-4bea-9b50-0e415f382374.jpg?v=1683139360&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-tangerine
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_COYO_1_4e55982a-528c-4326-a4e6-a55e051b9859.jpg?v=1691537454&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-coyote
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113129_BRED_1.jpg?v=1683032752&width=480,$70.00,https://www.stussy.com//collections/all/products/113129-stock-water-short-bred
WATER SHORT STOCK,https://www.stussy.com/cdn/shop/products/113155_GUMP_1_54861460-7421-45fe-a735-f7ed16a9ade8.jpg?v=1683139363&width=480,$70.00,https://www.stussy.com//collections/all/products/113155-stock-water-short-gum-pink
