title,image_url,price,link
Faux Leather Guitar Keychain,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU931BM22GT888_0_533x.jpg?v=1676582781,$6,https://us.brandymelville.com/products/faux-leather-guitar-keychain
Pearl Charm Bracelet,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU259D60B00888_0_533x.jpg?v=1676447289,$5,https://us.brandymelville.com/products/faux-pearl-charm-bracelet
Heart Charm Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU309J06000888_01_533x.jpg?v=1686682408,$6,https://us.brandymelville.com/products/heart-charm-necklace-2
Cross Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU353J367CP888_0_533x.jpg?v=1676416434,$10,https://us.brandymelville.com/products/copper-tiny-cross-necklace
Pearl Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU310J22B00888_0_533x.jpg?v=1676416440,$6,https://us.brandymelville.com/products/faux-pearl-necklace-2
Backpack,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU784D001WT888_0_533x.jpg?v=1675879308,$30,https://us.brandymelville.com/products/black-backpack-1
Messenger Purse,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU714F2A500888_0_533x.jpg?v=1675808513,$35,https://us.brandymelville.com/products/messenger-purse
Love You Always Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU332J367CP888_0_533x.jpg?v=1675291560,$10,https://us.brandymelville.com/products/love-you-always-necklace
Mini Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU761F6A4R14888_0_533x.jpg?v=1674201242,$48,https://us.brandymelville.com/products/mini-duffle-bag
Wings Over Como Lake Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU780F6APHEL888_0_533x.jpg?v=1674201115,$30,https://us.brandymelville.com/products/wings-over-como-lake-tote-bag
Mini Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU750F03300888_0_533x.jpg?v=1674201180,$28,https://us.brandymelville.com/products/mini-tote-bag-1
Hoop Earring Set,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU514C02200888_0_533x.jpg?v=1674201006,$8,https://us.brandymelville.com/products/silver-hoop-earring-set
Hugging Cherub Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BTAH00_0_533x.jpg?v=1673132568,$10,https://us.brandymelville.com/products/hugging-cherub-tote-bag
Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU782D6AKR1C888_0_533x.jpg?v=1684014589,$52,https://us.brandymelville.com/products/duffle-bag-1
Heart Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU304H060SS888_01_533x.jpg?v=1672874972,$12,https://us.brandymelville.com/products/gold-stainless-steel-heart-necklace
Cherubs Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BTAP00_0_533x.jpg?v=1671938189,$10,https://us.brandymelville.com/products/cherubs-tote
Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU780F6AK00888_0_533x.jpg?v=1671577766,$28,https://us.brandymelville.com/products/tan-canvas-tote-bag-1
Katherine Navy Colorblock Baseball Cap,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU8814DP04D888_0_533x.jpg?v=1671145023,$15,https://us.brandymelville.com/products/katherine-baseball-colorblock-cap
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU768F6AP00888_0_533x.jpg?v=1670702723,$22,https://us.brandymelville.com/products/mini-bag-waiting-product-info
Backpack,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU778F6AMR1M888_0_533x.jpg?v=1670542591,$36,https://us.brandymelville.com/products/dark-brown-faux-leather-mini-backpack
Forever Heart Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU340J22R00888_0_533x.jpg?v=1669510392,$8,https://us.brandymelville.com/products/forever-heart-necklace
Love You Always Heart Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU339J22R00888_0_cf6d4b93-a63c-4b10-a2e0-d0b5c0cf9899_533x.jpg?v=1686837453,$8,https://us.brandymelville.com/products/love-you-always-heart-necklace
Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU779F6AK00888_0_533x.jpg?v=1668999272,$34,https://us.brandymelville.com/products/tan-canvas-tote-bag
Messenger Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU773F27C00888_0_533x.jpg?v=1668999254,$30,https://us.brandymelville.com/products/tan-canvas-messenger-bag
Duffle Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU761F2APR1C888_0_533x.jpg?v=1668999159,$48,https://us.brandymelville.com/products/ivory-canvas-duffle-bag
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU760E04DR11888_0_533x.jpg?v=1668999235,$28,https://us.brandymelville.com/products/navy-corduroy-shoulder-bag-waiting-material-info
Crossbody Handbag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU758F6AMR1C888_0_533x.jpg?v=1668999164,$40,https://us.brandymelville.com/products/brown-suede-crossbody-handbag
Navy Blue Canvas Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU754F4DP00888_0_533x.jpg?v=1668999183,$32,https://us.brandymelville.com/products/navy-blue-canvas-tote-bag
Heart Pendant Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU334J367CP888_0_533x.jpg?v=1668999166,$10,https://us.brandymelville.com/products/copper-heart-pendant-necklace
Backpack,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU772F001WP888_0_533x.jpg?v=1668628952,$30,https://us.brandymelville.com/products/black-backpack
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU767F6AN00888_0_533x.jpg?v=1666208926,$40,https://us.brandymelville.com/products/black-faux-leather-purse-10
Puss In Boots Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D33BTCB00_0_533x.jpg?v=1666208285,$10,https://us.brandymelville.com/products/puss-in-boots-tote-bag
To God Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU740D001SKC00_0_533x.jpg?v=1666207748,$8,https://us.brandymelville.com/products/to-god-tote-bag
Katherine Baseball Cap,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU881P4D04D888_0_533x.jpg?v=1664993844,$15,https://us.brandymelville.com/products/katherine-baseball-cap
Pearl Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU308J60B00888_0_f9ba1885-3005-4e10-84fd-010774fbdb5e_533x.jpg?v=1687301880,$6,https://us.brandymelville.com/products/faux-pearl-necklace-1
Tote Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU754F03300888_0_533x.jpg?v=1664568609,$32,https://us.brandymelville.com/products/ivory-tote-bag-1
Cowboy Boots Charm Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU324J22R00888_0_533x.jpg?v=1664300982,$10,https://us.brandymelville.com/products/cowboy-boots-charm-necklace
Heart Charm Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU309J02200888_0_533x.jpg?v=1664457274,$6,https://us.brandymelville.com/products/heart-charm-necklace-1
Messenger Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU765F6A5R1C888_0_64665619-9590-47f7-a38d-a335963a1c04_533x.jpg?v=1684014593,$42,https://us.brandymelville.com/products/military-green-canvas-messenger-bag
Pearl Necklace,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU310J60B00888_00_533x.jpg?v=1687301894,$6,https://us.brandymelville.com/products/faux-pearl-necklace
Shoulder Bag,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU758E6APR1C888_1_533x.jpg?v=1663785320,$35,https://us.brandymelville.com/products/ivory-canvas-grommet-shoulder-bag
Katherine Mesh Cap,https://cdn.shopify.com/s/files/1/0455/9827/7796/files/MU88001P033888_0_08e7d930-eca2-434b-a80d-1fe7763d1950_533x.jpg?v=1684187416,$14,https://us.brandymelville.com/products/katherine-mesh-cap-1
Katherine Mesh Cap,https://cdn.shopify.com/s/files/1/0455/9827/7796/products/MU880P4D04D888_1_533x.jpg?v=1661888194,$14,https://us.brandymelville.com/products/katherine-mesh-cap
